Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
252,BJ Thompson,24,KAN,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,ThomBJ00
253,Jason Pierre-Paul,34,NOR,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,PierJa99
254,Mike Morris,22,SEA,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,MorrMi00
255,Michael Dogbe,27,HOU,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,DogbMi00
256,Kendal Vickers,28,BUF,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,VickKe00
257,Payton Turner,24,NOR,DE,2,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,2,0,,TurnPa02
258,Sam Kamara,26,CLE,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,1,0,0,,KamaSa00
259,Eric Banks,25,ARI,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,BankEr00
260,Chase Winovich,28,MIA,DE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,WinoCh00
261,Isaiah McGuire,22,CLE,DE,4,1,0,0,0,0,0,0,0,0,0,0,1.0,6,5,1,2,2,0,,McGuIs00
262,Chris Wormley,30,CAR,DE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,WormCh00
263,Kyle Phillips,26,NOR,DE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,PhilKy00
264,Efe Obada,31,WAS,DE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,ObadEf00
265,Jalen Harris,24,WAS,DE,5,0,0,0,0,0,1,0,0,0,0,0,0.0,6,5,1,0,1,0,,HarrJa04
266,Carl Lawson,28,NYJ,DE,6,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,LawsCa00
267,Kerry Hyder,32,2TM,DE,6,0,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,2,1,0,,HydeKe01
268,Janarius Robinson,24,LVR,DE,6,2,0,0,0,0,0,0,0,0,0,0,1.0,8,5,3,1,2,0,,RobiJa04
269,Myjai Sanders,25,HOU,DE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,1,2,0,,SandMy00
270,Joshua Pryor,24,WAS,DE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,PryoJo00
271,Earnest Brown IV,24,LAR,DE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,BrowEa00
272,Malik Herring,26,KAN,DE,7,1,0,0,0,0,1,1,0,0,0,0,1.5,10,7,3,2,3,0,,HerrMa02
273,TK McLendon,23,TEN,DE,7,2,0,0,0,0,0,0,0,1,0,0,0.0,8,3,5,0,0,0,,McLeTK00
274,Frank Clark,30,2TM,DE,8,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,,ClarFr01
275,Isaac Rochell,28,LVR,DE,8,1,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,2,0,0,,RochIs00
276,Dylan Horton,23,HOU,DE,10,0,0,0,0,0,0,0,0,1,0,0,0.0,13,8,5,1,2,0,,HortDy00
277,Isaiah Foskey,23,NOR,DE,10,0,0,0,0,0,1,0,0,0,0,0,0.0,9,5,4,0,0,0,,FoskIs00
278,Adetomiwa Adebawore,22,IND,DE,10,0,0,0,0,0,0,0,0,0,0,0,1.5,5,4,1,1,4,0,,AdebAd00
279,K.J. Henry,24,WAS,DE,10,3,0,0,0,0,2,0,0,0,0,0,1.5,19,14,5,4,2,0,,HenrKJ00
280,Desjuan Johnson,24,LAR,DE,11,0,0,0,0,0,0,1,0,0,0,0,2.0,9,5,4,2,2,0,,JohnDe08
281,Charles Omenihu,26,KAN,DE,11,1,0,0,0,0,2,2,0,0,0,0,7.0,28,18,10,5,11,0,,OmenCh00
282,Tyrus Wheat,24,DAL,DE,12,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,WheaTy02
283,DeMarvin Leal,23,PIT,DE,12,4,0,0,0,0,1,0,0,0,0,0,1.0,15,10,5,2,2,0,,LealDe00
284,Yetur Gross-Matos,25,CAR,DE,12,6,0,0,0,0,0,0,0,0,0,0,4.5,36,19,17,7,10,0,,GrosYe00
285,Kingsley Jonathan,25,BUF,DE,13,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,2,0,,JonaKi00
286,James Smith-Williams,26,WAS,DE,13,7,0,0,0,0,0,0,0,0,0,0,1.0,22,11,11,2,8,0,,SmitJa08
287,Joseph Ossai,23,CIN,DE,14,0,0,0,0,0,1,0,0,0,0,0,1.0,10,6,4,1,7,0,,OssaJo00
288,Ogbonnia Okoronkwo,28,CLE,DE,14,0,0,0,0,0,1,0,0,1,0,0,4.5,31,22,9,12,8,0,,OkorOg00
289,Andre Jones,25,WAS,DE,14,2,0,0,0,0,3,0,0,0,0,0,0.0,4,1,3,0,0,0,,JoneAn02
290,Derek Barnett,27,2TM,DE,14,4,0,0,0,0,1,0,0,0,0,0,2.5,22,12,10,9,11,0,,BarnDe01
291,Tyler Lacy,24,JAX,DE,15,0,0,0,0,0,1,0,0,0,0,0,0.0,12,5,7,1,3,0,,LacyTy00
292,A.J. Epenesa,25,BUF,DE,15,1,2,38,1,32,8,1,0,1,0,0,6.5,20,9,11,7,10,0,,EpenAJ00
293,Mario Edwards,29,SEA,DE,15,1,0,0,0,0,1,1,0,0,0,0,2.0,21,15,6,5,6,0,,EdwaMa01
294,Will Anderson,22,HOU,DE,15,13,0,0,0,0,1,0,0,0,0,0,7.0,45,29,16,10,22,0,PBAP DRoY-1,AndeWi01
295,Sam Hubbard,28,CIN,DE,15,15,0,0,0,0,0,0,0,2,0,0,6.0,58,38,20,7,17,0,,HubbSa00
296,Alex Wright,23,CLE,DE,16,1,0,0,0,0,2,2,0,1,0,0,5.0,25,16,9,6,5,0,,WrigAl01
297,Shaq Lawson,29,BUF,DE,16,1,0,0,0,0,0,0,0,0,0,0,1.0,13,7,6,2,7,0,,LawsSh00
298,Keion White,24,NWE,DE,16,4,0,0,0,0,3,0,0,0,0,0,1.0,26,12,14,3,5,0,,WhitKe03
299,Casey Toohill,27,WAS,DE,16,8,0,0,0,0,1,0,0,1,0,0,5.0,26,17,9,6,7,0,,ToohCa00
300,Za'Darius Smith,31,CLE,DE,16,16,0,0,0,0,3,1,0,0,0,0,5.5,27,18,9,8,20,0,,SmitZa00
301,Gregory Rousseau,23,BUF,DE,16,16,0,0,0,0,4,1,0,1,0,0,5.0,42,30,12,12,18,0,,RousGr00
302,Jarran Reed,31,SEA,DE,16,16,0,0,0,0,2,1,0,1,0,0,7.0,54,27,27,7,12,0,,ReedJa02
303,Kwity Paye,25,IND,DE,16,16,0,0,0,0,0,2,0,2,-5,0,8.5,52,31,21,8,9,0,,PayeKw00
304,George Karlaftis III,22,KAN,DE,16,16,0,0,0,0,3,1,0,0,0,0,10.5,47,29,18,7,17,0,,KarlGe00
305,Myles Garrett,28,CLE,DE,16,16,0,0,0,0,3,4,0,1,1,0,14.0,42,33,9,17,30,0,PBAP-1AP MVP-10AP DPoY-1,GarrMy00
306,Michael Danna,26,KAN,DE,16,16,0,0,0,0,3,0,0,0,0,0,6.5,50,32,18,7,13,0,,DannMi00
307,Tyree Wilson,23,LVR,DE,17,0,0,0,0,0,0,1,0,1,0,0,3.5,29,16,13,2,8,0,,WilsTy01
308,Sam Williams,24,DAL,DE,17,0,0,0,0,0,0,1,0,0,0,0,4.5,26,15,11,5,7,1,,WillSa00
309,Nick Thurman,28,CAR,DE,17,0,0,0,0,0,0,0,0,0,0,0,0.0,31,13,18,2,1,0,,ThurNi00
310,Myles Murphy,21,CIN,DE,17,0,0,0,0,0,0,0,0,0,0,0,3.0,20,10,10,3,3,0,,MurpMy00
311,Jacob Martin,28,IND,DE,17,0,0,0,0,0,0,0,0,0,0,0,2.0,7,5,2,1,3,0,,MartJa02
312,Tyquan Lewis,28,IND,DE,17,0,0,0,0,0,3,0,0,0,0,0,4.0,25,18,7,9,13,0,,LewiTy00
313,Tanoh Kpassagnon,29,NOR,DE,17,0,0,0,0,0,2,0,0,0,0,0,3.5,19,12,7,4,9,0,,KpasTa00
314,Matt Henningsen,24,DEN,DE,17,0,0,0,0,0,2,0,0,0,0,0,0.0,19,10,9,0,1,0,,HennMa01
315,Brandon Graham,35,PHI,DE,17,0,0,0,0,0,1,0,0,0,0,0,3.0,16,11,5,4,6,0,,GrahBr99
316,Dante Fowler,29,DAL,DE,17,0,0,0,0,0,3,1,0,0,0,0,4.0,13,8,5,5,7,0,,FowlDa00
317,Felix Anudike-Uzomah,21,KAN,DE,17,0,0,0,0,0,0,1,0,0,0,0,0.5,14,8,6,2,7,0,,AnudFe00
318,Adrian Phillips,31,NWE,DE,17,1,0,0,0,0,0,0,0,0,0,0,0.0,17,10,7,0,0,0,,PhilAd00
319,Dayo Odeyingbo,24,IND,DE,17,1,0,0,0,0,2,2,0,2,0,0,8.0,38,22,16,9,17,0,,OdeyDa00
320,Dorance Armstrong Jr.,26,DAL,DE,17,1,0,0,0,0,1,0,0,0,0,0,7.5,38,20,18,7,12,0,,ArmsDo00
321,Cameron Sample,24,CIN,DE,17,2,0,0,0,0,1,0,0,0,0,0,1.5,29,18,11,1,8,0,,SampCa00
322,Jerry Hughes,35,HOU,DE,17,2,0,0,0,0,0,1,0,0,0,0,3.0,32,23,9,4,3,0,,HughJe99
323,Brent Urban,32,BAL,DE,17,3,0,0,0,0,2,0,0,1,0,0,3.0,22,16,6,5,6,0,,UrbaBr00
324,Chauncey Golston,25,DAL,DE,17,3,0,0,0,0,0,1,0,0,0,0,1.5,25,11,14,1,3,0,,GolsCh00
325,Malcolm Koonce,25,LVR,DE,17,11,0,0,0,0,0,3,0,0,0,0,8.0,43,32,11,9,17,0,,KoonMa00
326,Jonah Williams,28,LAR,DE,17,16,0,0,0,0,1,0,0,0,0,0,2.0,49,20,29,4,4,0,,WillJo16
327,Dre'Mont Jones,26,SEA,DE,17,16,0,0,0,0,0,0,0,0,0,0,4.5,49,26,23,5,12,0,,JoneDr00
328,Josh Sweat,26,PHI,DE,17,17,0,0,0,0,1,2,0,0,0,0,6.5,43,30,13,7,23,0,,SweaJo00
329,DeMarcus Lawrence,31,DAL,DE,17,17,0,0,0,0,6,1,0,0,0,0,4.0,50,29,21,10,8,0,PB,LawrDe00
330,Cameron Jordan,34,NOR,DE,17,17,0,0,0,0,3,0,0,1,0,0,2.0,43,20,23,3,6,0,,JordCa00
331,Trey Hendrickson,29,CIN,DE,17,17,0,0,0,0,3,3,0,0,0,0,17.5,43,28,15,16,25,0,PB,HendTr00
332,Carl Granderson,27,NOR,DE,17,17,0,0,0,0,1,1,0,1,0,0,8.5,78,44,34,14,20,0,,GranCa01
333,Samson Ebukam,28,IND,DE,17,17,0,0,0,0,1,3,0,0,0,0,9.5,57,39,18,10,17,0,,EbukSa00
334,Maxx Crosby,26,LVR,DE,17,17,0,0,0,0,2,2,0,1,0,0,14.5,90,55,35,23,31,0,PBAP-2AP DPoY-4,CrosMa00
335,Zach Allen,26,DEN,DE,17,17,0,0,0,0,1,1,0,0,0,0,5.0,60,27,33,8,24,0,,AlleZa01
336,Khalid Kareem,25,CHI,DL,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,,KareKh00
337,L.J. Collier,28,ARI,DL,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,CollLJ00
338,T.J. Smith,26,MIN,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,SmitTJ00
339,T.Y. McGill,31,SFO,DL,2,0,0,0,0,0,0,1,0,0,0,0,0.0,2,1,1,0,1,0,,McGiT.00
340,Bruce Hector,29,NYJ,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,1,0,0,,HectBr00
341,Joe Gaziano,27,ATL,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,GaziJo01
342,Austin Bryant,27,SFO,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,BryaAu00
343,Tyson Alualu,36,DET,DL,2,1,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,AluaTy99
344,Brodric Martin,24,DET,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,MartBr00
345,Timmy Horne,26,ATL,DL,3,0,0,0,0,0,1,0,0,0,0,0,0.0,4,0,4,0,0,0,,HornTi00
346,Christopher Hinton,23,LAC,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,10,4,6,0,0,0,,HintCh01
347,Elijah Garcia,25,DEN,DL,3,0,0,0,0,0,0,1,0,0,0,0,1.0,4,1,3,0,1,0,,GarcEl00
348,Neil Farrell,25,KAN,DL,3,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,1,0,0,,FarrNe00
349,Daniel Ekuale,29,NWE,DL,3,0,0,0,0,0,0,1,0,0,0,0,0.0,3,2,1,0,0,0,,EkuaDa00
350,Kalia Davis,25,SFO,DL,3,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,1,0,,DaviKa01
351,Tanzel Smart,29,NYJ,DL,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,SmarTa00
352,Robert Beal,24,SFO,DL,4,0,0,0,0,0,0,0,0,0,0,0,1.0,5,2,3,1,1,0,,BealRo00
353,Marcus Davenport,27,MIN,DL,4,3,0,0,0,0,0,0,0,0,0,0,2.0,7,3,4,2,4,0,,DaveMa00
354,Ben Stille,26,ARI,DL,5,0,0,0,0,0,0,0,0,0,0,0,1.0,8,6,2,0,1,0,,StilBe00
355,Jalyn Holmes,27,NYJ,DL,5,0,0,0,0,0,0,0,0,0,0,0,1.0,5,3,2,1,1,0,,HolmJa01
356,Marlon Davidson,25,TEN,DL,5,3,0,0,0,0,0,0,0,0,0,0,1.0,10,6,4,2,1,0,,DaviMa01
357,Al Woods,36,NYJ,DL,6,0,0,0,0,0,0,0,0,0,0,0,1.0,6,4,2,2,2,0,,WoodAl99
358,Sheldon Day,29,MIN,DL,6,1,0,0,0,0,0,0,0,1,5,0,0.0,8,3,5,1,0,0,,DayxSh00
359,LaCale London,26,ATL,DL,7,0,0,0,0,0,0,0,0,1,0,0,0.0,13,6,7,2,0,0,,LondLa00
360,Abdullah Anderson,27,WAS,DL,7,0,0,0,0,0,0,0,0,1,0,0,0.5,8,5,3,1,1,0,,AndeAb00
361,Sam Roberts,25,NWE,DL,7,1,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,RobeSa00
362,Jordon Riley,25,NYG,DL,8,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,1,0,0,,RileJo00
363,Drake Jackson,22,SFO,DL,8,0,0,0,0,0,1,0,0,0,0,0,3.0,7,4,3,2,3,0,,JackDr01
364,Grady Jarrett,30,ATL,DL,8,8,0,0,0,0,2,0,0,0,0,0,1.5,23,9,14,2,8,0,,JarrGr00
365,Dean Lowry,29,MIN,DL,9,4,0,0,0,0,1,0,0,1,0,0,0.0,14,4,10,0,0,0,,LowrDe00
366,Levi Onwuzurike,25,DET,DL,10,0,0,0,0,0,0,0,0,0,0,0,1.0,5,4,1,1,2,0,,OnwuLe00
367,Mike Greene,24,TAM,DL,10,2,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,GreeMi01
368,Dominique Robinson,25,CHI,DL,11,0,0,0,0,0,1,0,0,0,0,0,0.5,12,5,7,1,1,0,,RobiDo00
369,Pat O'Connor,30,TAM,DL,11,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,2,0,1,,OConPa00
370,Malcolm Roach,25,NOR,DL,12,0,0,0,0,0,3,0,0,0,0,0,0.0,38,13,25,3,1,0,,RoacMa01
371,Jeremiah Pharms,27,NWE,DL,12,0,0,0,0,0,0,0,0,1,0,0,0.0,9,4,5,0,0,0,,PharJe00
372,Scott Matlock,23,LAC,DL,12,0,0,0,0,0,0,0,0,0,0,0,0.0,15,6,9,1,1,0,,MatlSc00
373,Jaquelin Roy,23,MIN,DL,12,1,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,1,1,0,,RoyxJa00
374,Josh Paschal,24,DET,DL,12,4,0,0,0,0,1,0,0,1,0,0,1.0,25,17,8,5,3,0,,PascJo00
375,Jonathan Ledbetter,26,ARI,DL,12,12,0,0,0,0,0,0,0,0,0,0,1.5,46,21,25,1,4,0,,LedbJo01
376,Charles Harris,28,DET,DL,13,3,0,0,0,0,0,0,0,0,0,0,1.5,13,10,3,2,5,0,,HarrCh03
377,Kentavius Street,27,2TM,DL,13,6,0,0,0,0,1,0,0,1,0,0,1.0,18,11,7,4,1,0,,StreKe00
378,Albert Huggins,26,ATL,DL,13,5,0,0,0,0,0,0,0,1,0,0,0.0,22,7,15,0,2,0,,HuggAl01
379,Yannick Ngakoue,28,CHI,DL,13,13,0,0,0,0,0,0,0,0,0,0,4.0,22,13,9,6,7,0,,NgakYa00
380,Alim McNeill,23,DET,DL,13,13,0,0,0,0,1,1,0,0,0,0,5.0,32,17,15,6,10,0,,McNeAl00
381,Khyiris Tonga,27,MIN,DL,14,2,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,1,2,0,,TongKh00
382,Nick Williams,33,LAC,DL,14,6,0,0,0,0,0,0,0,2,0,0,1.0,32,16,16,7,1,0,,WillNi01
383,David Onyemata,31,ATL,DL,14,14,0,0,0,0,3,2,0,0,0,0,4.0,50,25,25,6,16,0,,OnyeDa00
384,Calijah Kancey,22,TAM,DL,14,14,0,0,0,0,1,0,0,0,0,0,4.0,26,19,7,10,12,0,AP DRoY-10,KancCa00
385,Quinton Jefferson,30,NYJ,DL,14,14,0,0,0,0,0,1,0,1,-10,0,6.0,34,13,21,4,13,0,,JeffQu00
386,Will McDonald,24,NYJ,DL,15,0,0,0,0,0,0,1,0,1,0,0,3.0,14,9,5,4,5,0,,McDoWi00
387,Ta'Quon Graham,25,ATL,DL,15,2,0,0,0,0,0,1,0,0,0,0,1.0,23,6,17,1,2,0,,GrahTa00
388,D.J. Davidson,24,NYG,DL,15,2,0,0,0,0,2,0,0,0,0,0,0.5,13,6,7,1,1,0,,DaviDJ00
389,Romeo Okwara,28,DET,DL,16,0,0,0,0,0,2,1,0,0,0,0,2.0,9,3,6,1,5,0,,OkwaRo01
390,Zach Harrison,22,ATL,DL,16,0,0,0,0,0,1,0,0,0,0,0,3.0,33,18,15,4,5,0,,HarrZa00
391,William Gholston,32,TAM,DL,16,1,1,0,0,0,2,0,0,0,0,0,0.0,19,10,9,0,0,0,,GholWi00
